798,B0:52:16:A7:D6:EE,2022-04-11 11:00:19,1338783,JioFi3_A7D6EE,1105846511,11,-85,11,0,,any,,,PSK,CCMP
798,BC:62:D2:15:E7:F0,2022-04-11 11:00:19,1338783,GNXS-15E7F0,23647543781,4,-45,4,0,,any,,,PSK,TKIP CCMP
798,BC:62:D2:50:15:80,2022-04-11 11:00:19,1338783,GNXS-501580,1630564355,2,-77,2,0,,any,,,PSK,TKIP CCMP
817,04:95:E6:C4:CD:58,2022-04-10 12:38:17,1329832,Keshri Pustak Bhandar,4880582948,1,-63,1,0,,20,,,PSK,CCMP
817,28:EE:52:3D:BE:22,2022-04-10 12:38:17,1329832,xeax9cxb1xe1xb4x98xe1xb4x80xcax80,2002917221818,9,-56,9,0,,any,,,PSK,CCMP
817,38:6B:1C:92:C5:64,2022-04-10 12:38:17,1329832,SUNNY,2400981006,6,-76,6,0,,20,,,PSK,CCMP
817,38:6B:1C:A7:15:E8,2022-04-10 12:38:17,1329832,Kishor Family,4894293937,1,-68,1,0,,any,,,PSK,CCMP
817,38:6B:1C:B7:45:86,2022-04-10 12:38:17,1329832,Hitech ward No-13,4894003643,11,-58,11,0,,any,,,PSK,CCMP
817,C0:25:2F:0C:A7:B0,2022-04-10 12:38:17,1329832,Homehub,1320586145821,4,-69,4,0,,any,,,PSK,CCMP
829,14:A7:2B:2E:F1:99,2022-04-09 09:06:26,1318519,SANGEETA,124288075,3,-64,3,0,,20,,,PSK,CCMP
829,14:A7:2B:2F:78:0C,2022-04-09 09:06:26,1318519,CYBER WORLDZ,121058404,8,-69,8,0,,20,,,PSK,CCMP
829,34:E8:94:5A:73:E1,2022-04-09 09:06:26,1318519,,140902829,3,-77,3,0,,20,,,PSK,TKIP CCMP
853,38:6B:1C:C7:39:B0,2022-04-06 13:52:19,1289972,MERCUSYS_39B0,1134737419034,11,-71,11,0,,any,,,PSK,CCMP
853,54:47:E8:36:4D:89,2022-04-06 13:52:19,1289972,SDDA_2.4,16835277216,1,-79,1,0,,20,,,PSK,TKIP CCMP
853,54:47:E8:39:36:29,2022-04-06 13:52:19,1289972,FTTH SKTW,35405091042,8,-48,8,0,,any,,,PSK,TKIP CCMP
853,60:A4:B7:88:DB:E0,2022-04-06 13:52:19,1289972,o_l cpe2.4ghz,35438045684,10,-58,10,0,,any,,,PSK,CCMP TKIP
853,E8:65:D4:0F:3F:E1,2022-04-06 13:52:19,1289972,Tenda_0F3FE0,469414221,9,-54,9,0,,any,,,,
862,3C:84:6A:75:1D:24,2022-04-11 05:40:17,1336446,JioFi2_F4DD87_EXT,92104397220,11,-46,11,0,,any,,,PSK,CCMP
862,70:B6:4F:39:2E:9B,2022-04-11 05:40:17,1336446,BSNL FTTH -2.4G,102413762,8,-49,8,0,,20,,,PSK,TKIP CCMP
862,B0:BE:76:6B:C2:97,2022-04-11 05:40:17,1336446,TP-Link_C297,92094359449,5,-71,5,0,,any,,,PSK,CCMP TKIP
862,CC:2D:21:2F:6B:D1,2022-04-11 05:40:17,1336446,TP-Link_C297_5G_EXT,7154797977630,5,-53,5,0,,20,,,PSK,CCMP
866,7C:21:D8:01:B9:01,2022-04-07 12:10:44,1299878,COFE_B901,85098128,10,-73,10,0,,any,,,PSK,CCMP
866,7C:A9:6B:DE:FD:33,2022-04-07 12:10:44,1299878,Manju Chintaman Parsad,60514921,1,-9,1,0,,any,,,PSK,CCMP
868,0E:F7:7E:A8:B8:48,2022-04-08 04:10:58,1306609,OnePlus Nord CE 5G,437684333533,1,-52,1,0,0,20,0,0,PSK,CCMP
